Key,schinese

AL_LK_StatSymbolTooltipInfection,"[(((ColourInfection)))]丧尸感染[-]\n[bbbbbb]现在很明显，你已经感染了 Z 病毒。感染可以被抑制和减少，但不太可能找到治愈方法。[-]"

AL_LK_StatSymbolTooltipFoodPoisoning,"[(((ColourFoodPoisoning)))]食物中毒压力[-]\n[bbbbbb]这是衡量你由于食用变质食物而感到恶心的程度。它会对移动能力和 [(((ColourVitality)))]活力[-] 造成惩罚，并且会逐渐上升至100%。如果达到100%，你会呕吐并失去所有食物和水分。不要呕吐。[-]"
# }}}

# Quests {{{

# From Scratch (Tutorial Quest)
AL_Quest_FromScratch_GroupName,"[(((ColourModded)))]从零开始[-]"
AL_Quest_FromScratch_Offer,"翻阅这本名为'[(((ColourModded)))]生存指南[-]'的书籍的前几页后，发现书中包含如何在野外'[(((ColourModded)))]从零开始[-]'的生存指导。在这种情况下找到这样的书简直不可思议。"

AL_Quest_FromScratch_Quest0Name,"[(((ColourModded)))]从零开始:[-] 背包"
AL_Quest_FromScratch_Quest0_title,"[(((ColourModded)))]从零开始:[-] 背包"
AL_Quest_FromScratch_Quest0Desc,"《生存指南》的开头部分介绍了你需要在野外生存的各种物品，并强调了配备携带这些物品的重要性。书中接着描述了如何用植物纤维制作一个基础背包的方法。"
AL_Quest_FromScratch_Tip_Start_title,"[(((ColourModded)))]从零开始:[-] 背包"
AL_Quest_FromScratch_Tip_Start,"《生存指南》的开头部分介绍了你需要在野外生存的各种物品，并强调了配备携带这些物品的重要性。书中接着描述了如何用植物纤维制作一个基础背包的方法。"

AL_Quest_FromScratch_Quest1Name,"[(((ColourModded)))]从零开始:[-] 岩石与石头"
AL_Quest_FromScratch_Quest1_title,"[(((ColourModded)))]从零开始:[-] 岩石与石头"
AL_Quest_FromScratch_Quest1Desc,"你翻到《生存指南》的下一页，发现了一些关于如何制作石斧的设计图。首先需要你获取一块适合做工具头的石头。你需要的石头要比周围的石头更重一些。"
AL_Quest_FromScratch_Tip_MadeBag_title,"[(((ColourModded)))]从零开始:[-] 岩石与石头"
AL_Quest_FromScratch_Tip_MadeBag,"你翻到《生存指南》的下一页，发现了一些关于如何制作石斧的设计图。首先需要你获取一块适合做工具头的石头。你需要的石头要比周围的石头更重一些。"

AL_Quest_FromScratch_Quest2Name,"[(((ColourModded)))]从零开始:[-] 石斧"
AL_Quest_FromScratch_Quest2_title,"[(((ColourModded)))]从零开始:[-] 石斧"
AL_Quest_FromScratch_Quest2Desc_title,"[(((ColourModded)))]从零开始:[-] 石斧"
AL_Quest_FromScratch_Quest2Desc,"你完成了斧头的组装，再次打开《生存指南》。接下来的部分描述了如何搭建一个简单的营地。第一个任务是使用你的新工具砍倒一棵树以获取木头原木。"

AL_Quest_FromScratch_Quest3Name,"[(((ColourModded)))]从零开始:[-] 野营"
AL_Quest_FromScratch_Quest3_title,"[(((ColourModded)))]从零开始:[-] 野营"
AL_Quest_FromScratch_Quest3Desc,"书的下一部分热情洋溢地描述了野外的黑暗，并提供了制作木制火把的方法。不幸的是，描述如何制作[(((ColourModded)))]树脂胶水[-]时忽略了一个关键细节：需要一个金属容器来煮沸[(((ColourModded)))]树脂[-]。需要小心地进入一栋房屋。丧尸在等待着你。"
AL_Quest_FromScratch_Tip_FindCookingPot_title,"[(((ColourModded)))]从零开始:[-] 烹饪锅"
AL_Quest_FromScratch_Tip_FindCookingPot,"书的下一部分热情洋溢地描述了野外的黑暗，并提供了制作木制火把的方法。不幸的是，描述如何制作[(((ColourModded)))]树脂胶水[-]时忽略了一个关键细节：需要一个金属容器来煮沸[(((ColourModded)))]树脂[-]。需要小心地进入一栋房屋。丧尸在等待着你。"

AL_Quest_FromScratch_Quest4Name,"[(((ColourModded)))]从零开始:[-] 烹饪锅"
AL_Quest_FromScratch_Quest4_title,"[(((ColourModded)))]从零开始:[-] 烹饪锅"
AL_Quest_FromScratch_Quest4Desc,"营地建好后，你意识到新学到的技能在这种生活中特别有用。你再次翻开《生存指南》。然而，书页并没有像预期那样出现平淡的指示，而是从书的下一节撕下的杂志封面映入眼帘。这本杂志标题为'[(((ColourModded)))]极简生活杂志[-]'。其尺寸非常适合藏在《生存指南》里，好像就是为了这样做准备的。你将杂志放进包里，继续看《生存指南》的下一部分。"
AL_Quest_FromScratch_Tip_FoundMagazine_title,"[(((ColourModded)))]从零开始:[-] 烹饪锅"
AL_Quest_FromScratch_Tip_FoundMagazine,"营地建好后，你意识到新学到的技能在这种生活中特别有用。你再次翻开《生存指南》。然而，书页并没有像预期那样出现平淡的指示，而是从书的下一节撕下的杂志封面映入眼帘。这本杂志标题为'[(((ColourModded)))]极简生活杂志[-]'。其尺寸非常适合藏在《生存指南》里，好像就是为了这样做准备的。你将杂志放进包里，继续看《生存指南》的下一部分。"
AL_Quest_FromScratch_Tip_End_title,"[(((ColourModded)))]从零开始:[-] 希望之光"
AL_Quest_FromScratch_Tip_End,"点燃火把后，黑暗退去，夜晚似乎不再那么可怕。你再次打开《生存指南》，停留在之前的页面。书的不平衡重量表明它已经传授了所有能教的东西。剩下的几页暗示了需要保护自己免受野生动物的侵害，但并未提到活死人。幸运的是，无论腐烂与否，肉体对武器的反应大致相同。你丢掉了《生存指南》，考虑下一步行动。"

AL_Quest_FromScratch_Hint_MakeBag,"[(((ColourModded)))]收集[00ff00]植物纤维[-] [(((ColourModded)))]并使用[-][00ff00]植物纤维[-] [(((ColourModded)))]编织成一个[-] [00ff00]纤维斜挎包[-][(((ColourModded)))].[-]"
AL_Quest_FromScratch_Hint_BreakBoulder,"[(((ColourModded)))]磨尖一个[-] [00ff00]小石头[-] [(((ColourModded)))]并用它敲碎一块[-] [00ff00]大石头[-] [(((ColourModded)))]从[-] [00ff00]石块[-][(((ColourModded)))].[-]"
AL_Quest_FromScratch_Hint_FellTree,"[(((ColourModded)))]磨尖[-] [00ff00]大石头[-] [(((ColourModded)))]并用它组装一把[-] [00ff00]石斧[-] [(((ColourModded)))]，然后用它砍倒一棵树。[-]"
AL_Quest_FromScratch_Hint_BuildCampsite,"[(((ColourModded)))]收集[00ff00]植物纤维[-][(((ColourModded)))], [-][00ff00]棉花[-][(((ColourModded)))], 和[-] [00ff00]石头[-] [(((ColourModded)))]并生产一个新的营地所需的所有物品。[-]"
AL_Quest_FromScratch_Hint_FindCookingPot,"[(((ColourModded)))]进入一栋房屋并找到一个[-] [00ff00]烹饪锅[-][(((ColourModded)))]. 顺便拿些[-] [00ff00]布料[-] [(((ColourModded)))]。[-]"
AL_Quest_FromScratch_Hint_RTBMakeBoneKnife,"[(((ColourModded)))]返回营地并架设你的[-] [00ff00]烹饪锅[-][(((ColourModded)))], 然后获取一块[-] [00ff00]骨头[-] [(((ColourModded)))]并将其磨尖成一把[-] [00ff00]骨刀[-][(((ColourModded)))].[-]"
AL_Quest_FromScratch_Hint_BurnWoodScrapCharcoalGetResin,"[(((ColourModded)))]在[-] [00ff00]篝火[-] [(((ColourModded)))]上燃烧一根[-] [00ff00]木头[-] [(((ColourModded)))]以产生[-] [00ff00]木炭[-] [(((ColourModded)))]作为副产品，然后刮碎它以产生 [00ff00]木炭粉[-][(((ColourModded)))]. 刮碎的同时，用你的[-] [00ff00]骨刀[-] [(((ColourModded)))]从树上刮取一些[-] [00ff00]树脂[-] [(((ColourModded)))]。[-]"
AL_Quest_FromScratch_Hint_CraftPitchRest,"[(((ColourModded)))]在[-] [00ff00]树脂胶水[-] [(((ColourModded)))]沸腾时放松一下。[-]"
AL_Quest_FromScratch_Hint_AssembleTorch,"[(((ColourModded)))]制作一个[-] [00ff00]火把[-] [(((ColourModded)))]并装备到你的[-] [00ff00]照明[-] [(((ColourModded)))]槽位。[-]"

# 寻找方向（地图探索任务）

AL_Quest_Cartography_Name,"[(((ColourModded)))]东，南，西，北[-]"
AL_Quest_Cartography_GroupName,"(((AL_Quest_Cartography_Name)))"
AL_Quest_Cartography_title,"(((AL_Quest_Cartography_Name)))"
AL_Quest_Cartography_Desc,"为了生存，我需要记录地标、地形、资源等信息。所以我需要一张地图。为了使用这张地图，我需要知道自己的方向。为了知道何时到达何地，我需要知道时间。"

# 生存（生存/主线任务）

AL_Quest_Survive_Name,"[(((ColourModded)))]劫后余生[-]"
AL_Quest_Survive_GroupName,"(((AL_Quest_Survive_Name)))"
AL_Quest_Survive_Quest_title,"(((AL_Quest_Survive_Name)))"
AL_Quest_Survive_Desc,"别无选择。我必须尽一切可能活下去。"

# 脑电波（联系/无线电任务）

AL_Quest_Brainwaves_Name,"[(((ColourModded)))]脑电波[-]"
AL_Quest_Brainwaves_GroupName,"(((AL_Quest_Brainwaves_Name)))"
AL_Quest_Brainwaves_Quest_title,"(((AL_Quest_Brainwaves_Name)))"
AL_Quest_Brainwaves_Hint1,"[(((ColourModded)))]找到一个[-] [00ff00]收音机[-] [(((ColourModded)))]并尝试联系其他幸存者。[-]"
AL_Quest_Brainwaves_Desc,"如果我要在这里生存下去，我需要帮助。如果我能找到一台收音机，也许可以试着听听电台信号……看看有没有人在那里。"

# 科技（工作站回收）

AL_Quest_Technology_Name,"[(((ColourModded)))]科技[-]"
AL_Quest_Technology_GroupName,"(((AL_Quest_Technology_Name)))"
AL_Quest_Technology_Quest_title,"(((AL_Quest_Technology_Name)))"
AL_Quest_Technology_Hint1,"找到一个[(((ColourModded)))]毁坏的工作台[-] 并损坏或拆解它以解锁其秘密。"
AL_Quest_Technology_Desc,"站在巨人的肩膀上，你知道是怎么回事……外面有科技；那些之前来到这里又死去的人留下的科技。他们在事态恶化前还是之后使用这些工具并不重要。如果我能研究他们用来延长生存时间的工具，我或许也能学到一些对我有用的东西。"

AL_Quest_Water_Name,"[(((ColourWater)))]水源[-]"
AL_Quest_Water_GroupName,"(((AL_Quest_Water_Name)))"
AL_Quest_Water_Desc,"所以……幸运的是……我知道Z病毒极其顽强，不能简单地通过煮沸来消灭，所以我必须从雨水或某种蒸馏方式获取水源。如果我能弄到一个[(((ColourModded)))]防水布[-] 和一个 [(((ColourModded)))]木桶[-] 并放在篝火上的烹饪锅上，我或许能找到一种可行的方法。"

AL_Quest_Construction_Name,"建造"
AL_Quest_Construction_GroupName,"(((AL_Quest_Construction_Name)))"
AL_Quest_Construction_Desc,"我可能需要建造一个居所……我最好试一试。"

AL_Quest_T1_RetrieveSSD,"找回SSD [(((ColourModded)))](T1)[-]"
AL_Quest_T1_RetrieveSSD_Description,"在我们曾经活跃过的邻近地区，埋藏着许多旧的黑荆棘储藏点。特别是我们想要的数据，即储藏点中的硬盘。我会给你一个这样的储藏点的位置。如果你能找回数据，并把它送到黑荆棘的交货点，然后再回来报告，你就为我们做了件好事。"
AL_Quest_T1_RetrieveSSD_Response,"找回SSD [(((ColourModded)))](T1)[-]"
AL_Quest_T1_RetrieveSSD_GroupName,"找回SSD"
AL_LK_ReportToBlackthorne,"向黑荆棘报告："

# 休息系统 {{{
AL_Buff_LCBNoBed,"土地所有权但无床"
AL_Buff_LCBNoBedDesc,"你在友好的土地所有权区域内，但你的床不在里面。只有在友好的土地所有权区域并且包含你的床时，你才能开始积累休息时间。"

AL_Buff_BedNoLCB,"有床但无土地所有权"
AL_Buff_BedNoLCBDesc,"你在床附近，但你的床不在友好的土地所有权区域。只有在友好的土地所有权区域并且包含你的床时，你才能开始积累休息时间。"

AL_Buff_BaseSecureName,"基地安全"
AL_Buff_BaseSecureDesc,"家的感觉真好！ [(((ColourGrey)))](休息率正常)[-]"

AL_Buff_BaseInsecureName,"基地不安全"
AL_Buff_BaseInsecureDesc,"周围有些麻烦。在解决之前无法放松。 [(((ColourGrey)))](休息率降低)[-]"

al_buff_restedt0,"[(((ColourGrey)))]短暂眨眼[-] (T0)"
AL_Buff_RestedT0Name,"[(((ColourGrey)))]短暂眨眼[-] (T0)"
AL_Buff_RestedT0Desc,"你在眨眼时多闭了几毫秒的眼睛……真是舒服。绝对是你的前五次眨眼之一。"

al_buff_restedt1,"[804000]片刻休憩[-] (T1)"
AL_Buff_RestedT1Name,"[804000]片刻休憩[-] (T1)"
AL_Buff_RestedT1Desc,"你找到了几秒钟的时间，让眼睛放松，关闭大脑，就那么‘呼呼’地休息了一会儿。"

al_buff_restedt2,"[ff8000]短暂喘息[-] (T2)"
AL_Buff_RestedT2Name,"[ff8000]短暂喘息[-] (T2)"
AL_Buff_RestedT2Desc,"你非常刻意地留出一小段时间，就那么存在了一会儿，你知道的。"

al_buff_restedt3,"[ffff00]终于得到了真正的休息[-] (T3)"
AL_Buff_RestedT3Name,"[ffff00]终于得到了真正的休息[-] (T3)"
AL_Buff_RestedT3Desc,"充分理解到水平状态是一种奢侈，只有少数幸运的人能达到，你决定妥协，在几秒钟内变成斜躺的状态。不确定是否有帮助，但你必须尝试一下！"

al_buff_restedt4,"[00ff00]长且平坦[-] (T4)"
AL_Buff_RestedT4Name,"[00ff00]长且平坦[-] (T4)"
AL_Buff_RestedT4Desc,"令人惊讶的是，你找到了一些时间真正躺下来。你相信那一定很好。"

al_buff_restedt5,"[00ffff]打盹[-] (T5)"
AL_Buff_RestedT5Name,"[00ffff]打盹[-] (T5)"
AL_Buff_RestedT5Desc,"不仅实现了水平状态，你还睡了一小会儿。你的祖先会为你骄傲。"

al_buff_restedt6,"[0000ff]良好的睡眠[-] (T6)"
AL_Buff_RestedT6Name,"[0000ff]良好的睡眠[-] (T6)"
AL_Buff_RestedT6Desc,"不知怎的，你连续无意识了八个小时。这一壮举将在未来的历史中回响。你已经触及并标记了文明的本质。你辉煌的遗产，从此成为意义本身的一部分，融入每一个维度的本质之中。从现在直到无数宇宙崩溃，最后的原子存在在自己的虚空中低语最后一个因果关系的伟大弦动时，每一世代都将学习这一天，并见证其荣耀和恩典。你的生命现在是一个不可逆转的成功，而且永远无法改变。"

al_buff_restedt7,"[8000ff]清明梦境[-] (T7)"
AL_Buff_RestedT7Name,"[8000ff]清明梦境[-] (T7)"
AL_Buff_RestedT7Desc,"你以一种特殊的方式睡觉，发现自己迷失在一个远离末日荒谬的奇妙梦境世界中。"

al_buff_restedt8,"[ff00ff]冬眠[-] (T8)"
AL_Buff_RestedT8Name,"[ff00ff]冬眠[-] (T8)"
AL_Buff_RestedT8Desc,"你退隐到山中，在一个合适的洞穴中生起温暖的火堆，然后离开了现实几个月。当你回来时，你发现什么都没有改变。实际上，真的什么都没有改变。你不应该排除自己可能是时间领主的想法。"

al_buff_restedt9,"[ff0020]量子以太突触时间投射[-] (最高级别)"
AL_Buff_RestedT9Name,"[ff0020]量子以太突触时间投射[-] (最高级别)"
AL_Buff_RestedT9Desc,"原来你真的是时间领主。你毫不费力地搅动时空漩涡，可以在其中随心所欲地睡觉。"

AL_Buff_UnrestedDisplayName,"正在休息..."
AL_Buff_UnrestedDisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](未休息至第0级)[-]"
AL_Buff_RestedT0DisplayName,"正在休息..."
AL_Buff_RestedT0DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第0级至第1级)[-]"
AL_Buff_RestedT1DisplayName,"正在休息..."
AL_Buff_RestedT1DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第1级至第2级)[-]"
AL_Buff_RestedT2DisplayName,"正在休息..."
AL_Buff_RestedT2DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第2级至第3级)[-]"
AL_Buff_RestedT3DisplayName,"正在休息..."
AL_Buff_RestedT3DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第3级至第4级)[-]"
AL_Buff_RestedT4DisplayName,"正在休息..."
AL_Buff_RestedT4DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第4级至第5级)[-]"
AL_Buff_RestedT5DisplayName,"正在休息..."
AL_Buff_RestedT5DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第5级至第6级)[-]"
AL_Buff_RestedT6DisplayName,"正在休息..."
AL_Buff_RestedT6DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第6级至第7级)[-]"
AL_Buff_RestedT7DisplayName,"正在休息..."
AL_Buff_RestedT7DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第7级至第8级)[-]"
AL_Buff_RestedT8DisplayName,"正在休息..."
AL_Buff_RestedT8DisplayDesc,"你正在得到急需的休息。 [(((ColourGrey)))](第8级至第9级)[-]"
AL_Buff_RestedT9DisplayName,"最高休息级别"
AL_Buff_RestedT9DisplayDesc,"你已经达到最高的休息级别，老实说，你睡得太多了。别再浪费生命了！出去好好活吧！"
# }}}

# Ham Radio {{{
AL_Dialog_Response_Next,"[下一步]"

npcHamRadio,"[(((ColourModded)))]业余无线电[-]"
npc_hamRadio,"[(((ColourModded)))]业余无线电[-]"
AL_LK_UseRadio,"[(((ColourModded)))]使用无线电[-]"

AL_Dialog_HamRadio_Statement_Start,"你打开无线电，熟悉的静电噪音迎接了你。"
AL_Dialog_HamRadio_Statement_SearchAirwaves,"你开始穿越电波，寻找生命的迹象……"

AL_Dialog_HamRadio_Statement_BlackthorneIntro1,"静电突然中断，取而代之的显然是军事通信；简短、尖锐且稳定。声音以简洁、有节奏的单调语气不断释放着神秘的信息。据你所知，所有人都死了，没有军事力量需要掩饰通信。\n\n你打断讲话以引起对方注意。他们的突然沉默带来了一定的影响。"
AL_Dialog_HamRadio_Statement_BlackthorneIntro2,"那个声音打断了你。\n\n[707353]这是黑荆棘军事后勤频率。请切换频道。[-]\n\n你简要说明了自己的处境。说话者对你还活着表示惊讶。"
AL_Dialog_HamRadio_Statement_BlackthorneIntro3,"你大概地请求帮助。说话者的语气没有任何同情。\n\n[707353]收到。我已经获得调配和分发物资给幸存者的权力。要知道，你并不是第一个打断我们通信的人。有一个协议。帮助我们，我们可能会帮助你。我将为你预留一个频道。你的呼号是“西拉37”。完毕。[-]"

AL_Dialog_HamRadio_Statement_BlackthorneNoMap,"你要询问任务，但意识到还没有办法跟踪目标。你最好先弄张地图。"
AL_Dialog_HamRadio_Statement_BlackthorneTasksPreamble,"黑荆棘联系人概述了一些任务。"
AL_Dialog_HamRadio_Statement_BlackthorneMain,"[707353]收到。[-]"
AL_Dialog_HamRadio_Statement_BlackthorneTaskReturn,"[707353]准备好后再回来。完毕。[-]"
AL_Dialog_HamRadio_Statement_BlackthorneContact,"你调到黑荆棘联系人的频率并宣布自己。回应很快到来。\n\n[707353]这里是黑荆棘。有什么事情？"

AL_Dialog_HamRadio_Statement_BlackthorneReporting,"你向说话者汇报任务进度。"
AL_Dialog_HamRadio_Statement_BlackthorneQuestComplete,"[707353]收到。稍等确认……\n\n不错的工作。你的帮助已经被记录。完毕。[-]"
AL_Dialog_HamRadio_Statement_BlackthorneQuestIncomplete,"[707353]收到。稍等确认……\n\n我们无法确认你的任务已完成。完成后再来汇报。完毕。[-]"

AL_Dialog_HamRadio_Statement_RequestSuppliesSufficient,"[707053]收到。稍等……\n\n我可以在接下来半小时内安排空投。确认。[-]"
AL_Dialog_HamRadio_Statement_RequestSuppliesInsufficient,"[707053]收到。稍等……\n\n你需要为我们做更多事情，我才能为你调配物资。完成一些任务后再试试。完毕。[-]"

AL_Dialog_HamRadio_Response_Tasks,"[询问任务]"
AL_Dialog_HamRadio_Response_Nevermind,"算了。"
AL_Dialog_HamRadio_Response_Out,"“西拉37”完毕。"
AL_Dialog_HamRadio_Response_SearchAirwaves,"[搜索电波]"
AL_Dialog_HamRadio_Response_TurnOff,"[关闭无线电]"
AL_Dialog_HamRadio_Response_TuneBlackthorne,"[联系黑荆棘]"
AL_Dialog_HamRadio_Response_Report,"[汇报]"
AL_Dialog_HamRadio_Response_RequestSupplies,"[请求物资]"
AL_Dialog_HamRadio_Response_Affirmative,"肯定的。"
AL_Dialog_HamRadio_Response_Negative,"否定的。"
# }}}

# ItemActionUseTimed {{{
AL_LK_Format_HoldToVerb,"[(((ColourGrey)))][[-][a0a0a0]按住[-] [action:local:Primary] [a0a0a0]以[-] [dddddd]{0}[-][(((ColourGrey)))]][-]"
AL_LK_Format_ApplyItem_Verbing,"{0} [(((ColourModded)))]{1}[-]..."
AL_LK_Format_ApplyItem_VerbingOn,"{0} [(((ColourModded)))]{1}[-] on [(((ColourModded)))]{2}[-].."
AL_LK_Format_ApplyItem_IncreaseStat,"增加 [(((ColourModded)))]{0}[-] 到 [(((ColourModded)))]{1:0}/{2:0}[-]"
AL_LK_Format_ApplyItem_DecreaseStat,"减少 [(((ColourModded)))]{0}[-] 到 [(((ColourModded)))]{1:0}/{2:0}[-]"
AL_LK_Format_ApplyItem_Removing,"移除 [(((ColourModded)))]{0}[-]..."
health,"[(((ColourHealth)))]生命值[-]"
stamina,"[(((ColourStamina)))]耐力[-]"
food,"[(((ColourFood)))]食物[-]"
water,"[(((ColourWater)))]水[-]"

# QuantityStorage {{{
AL_LK_QuantityStorage_Water,"[(((ColourWater)))]水[-]"
AL_LK_QuantityStorage_DirtyInfectedWater,"[(((ColourDirtyWater)))]污浊感染水[-]"
AL_LK_QuantityStorage_InfectedWater,"[(((ColourInfectedWater)))]感染水[-]"
AL_LK_QuantityStorage_RedTea,"[(((ColourRedTea)))]红茶[-]"
AL_LK_QuantityStorage_GoldenrodTea,"[(((ColourGoldenrodTea)))]金丝桃茶[-]"
AL_LK_QuantityStorage_Beer,"[(((ColourAlcohol)))]啤酒[-]"
AL_LK_QuantityStorage_Shiraz,"[(((ColourRedWine)))]西拉葡萄酒[-]"
AL_LK_QuantityStorage_Fuel,"[(((ColourFuel)))]燃料[-]"
AL_LK_QuantityStorage_YuccaJuice,"[(((ColourYucca)))]丝兰汁[-]"
AL_LK_QuantityStorage_Coffee,"[(((ColourCoffee)))]咖啡[-]"
AL_LK_QuantityStorage_BlackStrapCoffee,"[(((ColourBlackstrap)))]黑糖咖啡[-]"
AL_LK_QuantityStorage_MineralWater,"[(((ColourMineralWater)))]矿泉水[-]"
AL_LK_QuantityStorage_Honey,"[(((ColourHoney)))]蜂蜜[-]"
AL_LK_QuantityStorage_ManukaHoney,"[(((ColourManukaHoney)))]麦卢卡蜂蜜[-]"

AL_LK_QuantityStorage_GSWater,"[bbbbbb]水[-]"
AL_LK_QuantityStorage_GSDirtyInfectedWater,"[bbbbbb]污浊感染水[-]"
AL_LK_QuantityStorage_GSInfectedWater,"[bbbbbb]感染水[-]"
AL_LK_QuantityStorage_GSRedTea,"[bbbbbb]红茶[-]"
AL_LK_QuantityStorage_GSGoldenrodTea,"[bbbbbb]金丝桃茶[-]"
AL_LK_QuantityStorage_GSBeer,"[bbbbbb]啤酒[-]"
AL_LK_QuantityStorage_GSShiraz,"[bbbbbb]西拉葡萄酒[-]"
AL_LK_QuantityStorage_GSFuel,"[bbbbbb]燃料[-]"
AL_LK_QuantityStorage_GSYuccaJuice,"[bbbbbb]丝兰汁[-]"
AL_LK_QuantityStorage_GSCoffee,"[bbbbbb]咖啡[-]"
AL_LK_QuantityStorage_GSBlackStrapCoffee,"[bbbbbb]黑糖咖啡[-]"
AL_LK_QuantityStorage_GSMineralWater,"[bbbbbb]矿泉水[-]"
AL_LK_QuantityStorage_GSHoney,"[bbbbbb]蜂蜜[-]"
AL_LK_QuantityStorage_GSManukaHoney,"[bbbbbb]麦卢卡蜂蜜[-]"

AL_LK_QuantityStorage_ContainerBlockFull,"[bbbbbb]已满。[-]"
AL_LK_QuantityStorage_VehicleFuelFull,"[bbbbbb]已满。[-]"
AL_LK_QuantityStorage_ContainerBlockEmpty,"[bbbbbb]为空。[-]"
AL_LK_QuantityStorage_EquipLiquidContainer,"[bbbbbb]（装备液体容器以互动）[-]"
AL_LK_QuantityStorage_EquipEmptyLiquidContainer,"[aaaaaa]（装备空液体容器以取水）[-]"

AL_LK_Format_QuantityStorage_Amount,"[bbbbbb]含有:[-] {0}/{1} {2}"
AL_LK_Format_QuantityStorage_AmountRC,"[bbbbbb]含有:[-] {0:0.##}/{1} {2}"
AL_LK_Format_QuantityStorage_AmountTakeOnly,"[bbbbbb]含有:[-] {0} {1}"
AL_LK_Format_InsufficientContents,"[bbbbbb]容器中的[-] {0} [bbbbbb]不足以装满你的[-] {1}[bbbbbb]。[-]"
AL_LK_Format_FillingLiquidContainerItem,"[bbbbbb]用[-] {1} [bbbbbb]填充[-] {0} [bbbbbb]...[-]"
AL_LK_Format_FillingLiquidContainerBlock,"[bbbbbb]将[-] {0} [bbbbbb]倒入[-] {1}[bbbbbb]...[-]"
AL_LK_Format_FillingItemContainer,"[bbbbbb]从[-] {2} [bbbbbb]用[-] {1} [bbbbbb]填充[-] {0} [bbbbbb]...[-]"
AL_LK_Format_FillingItemContainerPlain,"[bbbbbb]填充[-] {0} [bbbbbb]...[-]"
AL_LK_Format_FillingBlockContainer,"[bbbbbb]将[-] {0} [bbbbbb]倒入[-] {1}[bbbbbb]...[-]"
AL_LK_Format_Refuelling,"[bbbbbb]加油[-] [(((ColourModded)))]{0}[-][bbbbbb]...[-]"
AL_LK_Format_EmptyingOut,"[ff4040]将[-] {0} [ff4040]倒在地上...[-]"
AL_LK_Format_QuantityContainerItemIsEmpty,"[bbbbbb]你的[-] {0} [bbbbbb]是空的。[-]"
AL_LK_Format_QuantityContainerDifferentUnit,"[bbbbbb]你的[-] {0} [bbbbbb]与[-] {1} [bbbbbb]的内容不同。[-]"
AL_LK_Format_QuantityContainerEmpty,"[bbbbbb]该[-] {0} [bbbbbb]是空的。[-]"
AL_LK_Format_QuantityContainerItemIsFull,"[bbbbbb]你的[-] {0} [bbbbbb]已满。[-]"
AL_LK_Format_ItemContainerUnitRestriction,"[bbbbbb]你的[-] {0} [bbbbbb]不能容纳[-] {1}[bbbbbb]。"

AL_LK_Format_QuantityStorage_PotentialActionText,"{0} [action:local:Primary] | [action:local:Secondary] {1}"
AL_LK_QuantityStorage_Action_None,"[bbbbbb]无操作[-]{0}"
AL_LK_QuantityStorage_Action_TakingTerrainWater,"[bbbbbb]取[-] {0}"
AL_LK_QuantityStorage_Action_TakingFromBlockContainer,"[bbbbbb]从[-] {0} [bbbbbb]取水"
AL_LK_QuantityStorage_Action_FillingBlockContainer,"[bbbbbb]填充[-] {0}"
AL_LK_QuantityStorage_Action_FillingVehicle,"[bbbbbb]填充[-] {0}"
AL_LK_QuantityStorage_Action_EmptyingOutItemContainer,"[bbbbbb]清空[-] {0}"
AL_LK_QuantityStorage_Action_TakingFromVehicle,"[bbbbbb]从[-] {0} [bbbbbb]抽水"
AL_LK_QuantityStorage_Action_Consuming,"[bbbbbb]饮用[-] {0}"

AL_LK_RainCatcherCollecting,"[(((ColourWater)))]正在收集雨水。[-]"
AL_LK_RainCatcherBlocked,"[(((ColourTomato)))]未暴露在天空下。[-]"

AL_LK_WaterBarrel,"水桶"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Base,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Water,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_RedTea,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_GoldenrodTea,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Beer,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Shiraz,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_DirtyInfectedWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_InfectedWater,"(((AL_LK_WaterBarrel)))"
